pair,listener,crit_half,crit_order_bin,condition,prop_target_fix,prop_compet_fix,num_trials,numtNA,numcNA
39,78,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
39,78,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
39,78,secondhalf,4,One Contrast,0.5,0.25,4,0,0
39,79,firsthalf,1,Two Contrasts Shared,1,0.5714285714285714,7,0,0
39,79,firsthalf,1,Two Contrasts Privileged,1,1,3,0,0
39,79,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
39,79,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
39,79,firsthalf,2,Two Contrasts Privileged,1,0.25,4,0,0
39,79,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
39,79,secondhalf,3,Two Contrasts Shared,0.875,0.375,8,0,0
39,79,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
39,79,secondhalf,3,One Contrast,1,0.5,4,0,0
39,79,secondhalf,4,Two Contrasts Shared,1,0.375,8,0,0
39,79,secondhalf,4,Two Contrasts Privileged,0.25,0.75,4,0,0
39,79,secondhalf,4,One Contrast,1,0.25,4,0,0
41,82,firsthalf,1,Two Contrasts Shared,1,0.7142857142857143,7,0,0
41,82,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
41,82,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
41,82,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
41,82,firsthalf,2,Two Contrasts Privileged,0.75,0.5,4,0,0
41,82,firsthalf,2,One Contrast,1,0.25,4,0,0
41,82,secondhalf,3,Two Contrasts Shared,1,0.75,8,0,0
41,82,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
41,82,secondhalf,3,One Contrast,0.75,0.25,4,0,0
41,82,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
41,82,secondhalf,4,Two Contrasts Privileged,1,0.4,5,0,0
41,82,secondhalf,4,One Contrast,1,0.6,5,0,0
41,83,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
41,83,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
41,83,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
41,83,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
41,83,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
41,83,firsthalf,2,One Contrast,1,0,3,0,0
41,83,secondhalf,3,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
41,83,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
41,83,secondhalf,3,One Contrast,1,0.5,4,0,0
41,83,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
41,83,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
41,83,secondhalf,4,One Contrast,0.75,0,4,0,0
42,84,firsthalf,1,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
42,84,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
42,84,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
42,84,firsthalf,2,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
42,84,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
42,84,firsthalf,2,One Contrast,1,0.5,4,0,0
42,84,secondhalf,3,Two Contrasts Shared,0.625,0.5,8,0,0
42,84,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
42,84,secondhalf,3,One Contrast,1,0.25,4,0,0
42,84,secondhalf,4,Two Contrasts Shared,0.875,0.25,8,0,0
42,84,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
42,84,secondhalf,4,One Contrast,0.8,0,5,0,0
42,85,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
42,85,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
42,85,firsthalf,1,One Contrast,1,0,3,0,0
42,85,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
42,85,firsthalf,2,Two Contrasts Privileged,1,0.25,4,0,0
42,85,firsthalf,2,One Contrast,1,0,4,0,0
42,85,secondhalf,3,Two Contrasts Shared,1,0.625,8,0,0
42,85,secondhalf,3,Two Contrasts Privileged,1,0.75,4,0,0
42,85,secondhalf,3,One Contrast,1,0.25,4,0,0
42,85,secondhalf,4,Two Contrasts Shared,0.625,0.875,8,0,0
42,85,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
42,85,secondhalf,4,One Contrast,1,0.4,5,0,0
43,86,firsthalf,1,Two Contrasts Shared,0.5,0.6666666666666666,6,0,0
43,86,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
43,86,firsthalf,1,One Contrast,1,0.5,2,0,0
43,86,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
43,86,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
43,86,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
43,86,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
43,86,secondhalf,3,Two Contrasts Privileged,0.5,0.5,4,0,0
43,86,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
43,86,secondhalf,4,Two Contrasts Shared,0.75,0.25,8,0,0
43,86,secondhalf,4,Two Contrasts Privileged,0.75,1,4,0,0
43,86,secondhalf,4,One Contrast,1,0.25,4,0,0
43,87,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
43,87,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
43,87,firsthalf,1,One Contrast,1,0,3,0,0
43,87,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
43,87,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
43,87,firsthalf,2,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
43,87,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
43,87,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
43,87,secondhalf,3,One Contrast,1,0.6666666666666666,3,0,0
43,87,secondhalf,4,Two Contrasts Shared,1,0.42857142857142855,7,0,0
43,87,secondhalf,4,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
43,87,secondhalf,4,One Contrast,1,0.5,4,0,0
44,88,firsthalf,1,Two Contrasts Shared,1,0.2,5,0,0
44,88,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
44,88,firsthalf,1,One Contrast,1,0.5,2,0,0
44,88,firsthalf,2,Two Contrasts Shared,0.3333333333333333,0.8333333333333334,6,0,0
44,88,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
44,88,firsthalf,2,One Contrast,1,0.6666666666666666,3,0,0
44,88,secondhalf,3,Two Contrasts Shared,0.5,0.16666666666666666,6,0,0
44,88,secondhalf,3,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
44,88,secondhalf,3,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
44,88,secondhalf,4,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
44,88,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
44,88,secondhalf,4,One Contrast,0.75,0.5,4,0,0
44,89,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
44,89,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
44,89,firsthalf,1,One Contrast,1,0,2,0,0
44,89,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.8333333333333334,6,0,0
44,89,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
44,89,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
44,89,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
44,89,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
44,89,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
44,89,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
44,89,secondhalf,4,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
44,89,secondhalf,4,One Contrast,1,0.75,4,0,0
46,92,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
46,92,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,1,3,0,0
46,92,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
46,92,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.16666666666666666,6,0,0
46,92,firsthalf,2,Two Contrasts Privileged,0,1,3,0,0
46,92,firsthalf,2,One Contrast,1,0.6666666666666666,3,0,0
46,92,secondhalf,3,Two Contrasts Shared,0.14285714285714285,0.8571428571428571,7,0,0
46,92,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
46,92,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
46,92,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.8571428571428571,7,0,0
46,92,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
46,92,secondhalf,4,One Contrast,0.75,0.5,4,0,0
46,93,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.16666666666666666,6,0,0
46,93,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
46,93,firsthalf,1,One Contrast,1,0,2,0,0
46,93,firsthalf,2,Two Contrasts Shared,0.42857142857142855,0.5714285714285714,7,0,0
46,93,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
46,93,firsthalf,2,One Contrast,1,1,2,0,0
46,93,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
46,93,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
46,93,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
46,93,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
46,93,secondhalf,4,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
46,93,secondhalf,4,One Contrast,1,0.3333333333333333,3,0,0
47,94,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0,6,0,0
47,94,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
47,94,firsthalf,1,One Contrast,0,0,2,0,0
47,94,firsthalf,2,Two Contrasts Shared,0.2857142857142857,0.14285714285714285,7,0,0
47,94,firsthalf,2,Two Contrasts Privileged,0.5,0.75,4,0,0
47,94,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
47,94,secondhalf,3,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
47,94,secondhalf,3,Two Contrasts Privileged,0.5,0,4,0,0
47,94,secondhalf,3,One Contrast,0.3333333333333333,0,3,0,0
47,94,secondhalf,4,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
47,94,secondhalf,4,Two Contrasts Privileged,0.25,0.5,4,0,0
47,94,secondhalf,4,One Contrast,0.25,0,4,0,0
47,95,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.5,6,0,0
47,95,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
47,95,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
47,95,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
47,95,firsthalf,2,Two Contrasts Privileged,1,0,2,0,0
47,95,firsthalf,2,One Contrast,1,0,3,0,0
47,95,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
47,95,secondhalf,3,Two Contrasts Privileged,1,1,3,0,0
47,95,secondhalf,3,One Contrast,1,0.25,4,0,0
47,95,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
47,95,secondhalf,4,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
47,95,secondhalf,4,One Contrast,1,0.25,4,0,0
48,96,firsthalf,1,Two Contrasts Shared,0.75,0.75,4,0,0
48,96,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
48,96,firsthalf,1,One Contrast,1,1,1,0,0
48,96,firsthalf,2,Two Contrasts Shared,0.75,0,4,0,0
48,96,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
48,96,firsthalf,2,One Contrast,1,1,2,0,0
48,96,secondhalf,3,Two Contrasts Shared,0.5,0,4,0,0
48,96,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
48,96,secondhalf,3,One Contrast,0,0.5,2,0,0
48,96,secondhalf,4,Two Contrasts Shared,1,0.2,5,0,0
48,96,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
48,96,secondhalf,4,One Contrast,0.5,0.5,2,0,0
48,97,firsthalf,1,Two Contrasts Shared,1,0.3333333333333333,3,0,0
48,97,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
48,97,firsthalf,1,One Contrast,1,0,1,0,0
48,97,firsthalf,2,Two Contrasts Shared,1,1,3,0,0
48,97,firsthalf,2,Two Contrasts Privileged,1,0.5,2,0,0
48,97,firsthalf,2,One Contrast,1,0,1,0,0
48,97,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,3,0,0
48,97,secondhalf,3,Two Contrasts Privileged,0.5,0,2,0,0
48,97,secondhalf,3,One Contrast,1,0,2,0,0
48,97,secondhalf,4,Two Contrasts Shared,0.75,0.75,4,0,0
48,97,secondhalf,4,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
48,97,secondhalf,4,One Contrast,1,0,2,0,0
49,98,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
49,98,firsthalf,1,Two Contrasts Privileged,0,0.3333333333333333,3,0,0
49,98,firsthalf,1,One Contrast,0.6666666666666666,0,3,0,0
49,98,firsthalf,2,Two Contrasts Shared,0.2857142857142857,0.42857142857142855,7,0,0
49,98,firsthalf,2,Two Contrasts Privileged,0.75,0,4,0,0
49,98,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
49,98,secondhalf,3,Two Contrasts Shared,0.42857142857142855,0.14285714285714285,7,0,0
49,98,secondhalf,3,Two Contrasts Privileged,0.5,0.25,4,0,0
49,98,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
49,98,secondhalf,4,Two Contrasts Shared,0.75,0,8,0,0
49,98,secondhalf,4,Two Contrasts Privileged,0.6,0.8,5,0,0
49,98,secondhalf,4,One Contrast,0.75,0,4,0,0
49,99,firsthalf,1,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
49,99,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
49,99,firsthalf,1,One Contrast,0.6666666666666666,1,3,0,0
49,99,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
49,99,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
49,99,firsthalf,2,One Contrast,0.6666666666666666,1,3,0,0
49,99,secondhalf,3,Two Contrasts Shared,0.5,0.5,8,0,0
49,99,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
49,99,secondhalf,3,One Contrast,0.75,0.25,4,0,0
49,99,secondhalf,4,Two Contrasts Shared,0.875,0.375,8,0,0
49,99,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
49,99,secondhalf,4,One Contrast,0.75,0,4,0,0
50,100,firsthalf,1,Two Contrasts Shared,1,0.7142857142857143,7,0,0
50,100,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
50,100,firsthalf,1,One Contrast,1,0,3,0,0
50,100,firsthalf,2,Two Contrasts Shared,0.75,0.625,8,0,0
50,100,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
50,100,firsthalf,2,One Contrast,1,0,4,0,0
50,100,secondhalf,3,Two Contrasts Shared,0.625,0.75,8,0,0
50,100,secondhalf,3,Two Contrasts Privileged,0.5,0.75,4,0,0
50,100,secondhalf,3,One Contrast,1,0.75,4,0,0
50,100,secondhalf,4,Two Contrasts Shared,0.8888888888888888,0.3333333333333333,9,0,0
50,100,secondhalf,4,Two Contrasts Privileged,0.8,0.8,5,0,0
50,100,secondhalf,4,One Contrast,1,0.4,5,0,0
50,101,firsthalf,1,Two Contrasts Shared,0.6,0.6,5,0,0
50,101,firsthalf,1,Two Contrasts Privileged,0.5,1,2,0,0
50,101,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
50,101,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
50,101,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
50,101,firsthalf,2,One Contrast,1,0.25,4,0,0
50,101,secondhalf,3,Two Contrasts Shared,0.5,0.5,6,0,0
50,101,secondhalf,3,Two Contrasts Privileged,1,1,3,0,0
50,101,secondhalf,3,One Contrast,0.75,0.75,4,0,0
50,101,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
50,101,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
50,101,secondhalf,4,One Contrast,1,0.25,4,0,0
51,102,firsthalf,1,Two Contrasts Shared,1,0.2,5,0,0
51,102,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,1,3,0,0
51,102,firsthalf,1,One Contrast,1,0,2,0,0
51,102,firsthalf,2,Two Contrasts Shared,1,0.3333333333333333,6,0,0
51,102,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
51,102,firsthalf,2,One Contrast,0.5,1,2,0,0
51,102,secondhalf,3,Two Contrasts Shared,1,0.16666666666666666,6,0,0
51,102,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
51,102,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
51,102,secondhalf,4,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
51,102,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
51,102,secondhalf,4,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
51,103,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
51,103,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
51,103,firsthalf,1,One Contrast,0.5,0.5,2,0,0
51,103,firsthalf,2,Two Contrasts Shared,1,0.5,6,0,0
51,103,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
51,103,firsthalf,2,One Contrast,0.6666666666666666,0,3,0,0
51,103,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
51,103,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
51,103,secondhalf,3,One Contrast,1,0.6666666666666666,3,0,0
51,103,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
51,103,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
51,103,secondhalf,4,One Contrast,1,0.3333333333333333,3,0,0
52,104,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
52,104,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
52,104,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
52,104,firsthalf,2,Two Contrasts Shared,0.75,0.5,8,0,0
52,104,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
52,104,firsthalf,2,One Contrast,0.75,0.25,4,0,0
52,104,secondhalf,3,Two Contrasts Shared,0.625,0.375,8,0,0
52,104,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
52,104,secondhalf,3,One Contrast,0.75,0.25,4,0,0
52,104,secondhalf,4,Two Contrasts Shared,0.625,0.5,8,0,0
52,104,secondhalf,4,Two Contrasts Privileged,1,0.5,4,0,0
52,104,secondhalf,4,One Contrast,1,0.2,5,0,0
52,105,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.8333333333333334,6,0,0
52,105,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
52,105,firsthalf,1,One Contrast,1,0,3,0,0
52,105,firsthalf,2,Two Contrasts Shared,0.6666666666666666,1,6,0,0
52,105,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
52,105,firsthalf,2,One Contrast,1,0,3,0,0
52,105,secondhalf,3,Two Contrasts Shared,1,0.42857142857142855,7,0,0
52,105,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
52,105,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
52,105,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.8571428571428571,7,0,0
52,105,secondhalf,4,Two Contrasts Privileged,0.5,0.5,4,0,0
52,105,secondhalf,4,One Contrast,0.75,0.75,4,0,0
53,106,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
53,106,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
53,106,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
53,106,firsthalf,2,Two Contrasts Shared,1,0.16666666666666666,6,0,0
53,106,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
53,106,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
53,106,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.7142857142857143,7,0,0
53,106,secondhalf,3,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
53,106,secondhalf,3,One Contrast,1,0,4,0,0
53,106,secondhalf,4,Two Contrasts Shared,0.2857142857142857,0.8571428571428571,7,0,0
53,106,secondhalf,4,Two Contrasts Privileged,1,0.75,4,0,0
53,106,secondhalf,4,One Contrast,1,0.5,4,0,0
53,107,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.5,6,0,0
53,107,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
53,107,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
53,107,firsthalf,2,Two Contrasts Shared,1,0,7,0,0
53,107,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
53,107,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
53,107,secondhalf,3,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
53,107,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
53,107,secondhalf,3,One Contrast,0.75,0.5,4,0,0
53,107,secondhalf,4,Two Contrasts Shared,0.14285714285714285,0.14285714285714285,7,0,0
53,107,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
53,107,secondhalf,4,One Contrast,0.25,0.5,4,0,0
54,108,firsthalf,1,Two Contrasts Shared,1,0.42857142857142855,7,0,0
54,108,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
54,108,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
54,108,firsthalf,2,Two Contrasts Shared,1,0.8571428571428571,7,0,0
54,108,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
54,108,firsthalf,2,One Contrast,0.25,0.5,4,0,0
54,108,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
54,108,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
54,108,secondhalf,3,One Contrast,0.5,0.5,4,0,0
54,108,secondhalf,4,Two Contrasts Shared,0.625,0.5,8,0,0
54,108,secondhalf,4,Two Contrasts Privileged,1,0,4,0,0
54,108,secondhalf,4,One Contrast,0.4,0.8,5,0,0
54,109,firsthalf,1,Two Contrasts Shared,0.5,0.5,4,0,0
54,109,firsthalf,1,Two Contrasts Privileged,1,1,3,0,0
54,109,firsthalf,1,One Contrast,0.3333333333333333,0,3,0,0
54,109,firsthalf,2,Two Contrasts Shared,0.8,0.6,5,0,0
54,109,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
54,109,firsthalf,2,One Contrast,0.6666666666666666,1,3,0,0
54,109,secondhalf,3,Two Contrasts Shared,0.8,0.2,5,0,0
54,109,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
54,109,secondhalf,3,One Contrast,0.75,0.75,4,0,0
54,109,secondhalf,4,Two Contrasts Shared,1,0.16666666666666666,6,0,0
54,109,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
54,109,secondhalf,4,One Contrast,0.75,0,4,0,0
55,110,firsthalf,1,Two Contrasts Shared,0.42857142857142855,0.7142857142857143,7,0,0
55,110,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
55,110,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
55,110,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
55,110,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
55,110,firsthalf,2,One Contrast,1,0,4,0,0
55,110,secondhalf,3,Two Contrasts Shared,0.75,0.5,8,0,0
55,110,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
55,110,secondhalf,3,One Contrast,1,0.5,4,0,0
55,110,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
55,110,secondhalf,4,Two Contrasts Privileged,1,0.2,5,0,0
55,110,secondhalf,4,One Contrast,1,0,5,0,0
55,111,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
55,111,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
55,111,firsthalf,1,One Contrast,0.3333333333333333,0.3333333333333333,3,0,0
55,111,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
55,111,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
55,111,firsthalf,2,One Contrast,1,0.75,4,0,0
55,111,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
55,111,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
55,111,secondhalf,3,One Contrast,0.75,0.25,4,0,0
55,111,secondhalf,4,Two Contrasts Shared,0.875,0.75,8,0,0
55,111,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
55,111,secondhalf,4,One Contrast,0.6,0,5,0,0
56,112,firsthalf,1,Two Contrasts Shared,0.5,0.5,6,0,0
56,112,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
56,112,firsthalf,1,One Contrast,1,0.5,2,0,0
56,112,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
56,112,firsthalf,2,Two Contrasts Privileged,0.5,0.5,4,0,0
56,112,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
56,112,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.7142857142857143,7,0,0
56,112,secondhalf,3,Two Contrasts Privileged,0.5,0.75,4,0,0
56,112,secondhalf,3,One Contrast,1,0.6666666666666666,3,0,0
56,112,secondhalf,4,Two Contrasts Shared,0.75,0.375,8,0,0
56,112,secondhalf,4,Two Contrasts Privileged,0.4,0.4,5,0,0
56,112,secondhalf,4,One Contrast,0.3333333333333333,0.6666666666666666,3,0,0
56,113,firsthalf,1,Two Contrasts Shared,0.5714285714285714,0.5714285714285714,7,0,0
56,113,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0,3,0,0
56,113,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
56,113,firsthalf,2,Two Contrasts Shared,0.5,0.75,8,0,0
